taxonID	scientificName	class	vernacularName	language
1423853	Platycnemis subdilatata Selys, 1849	Insecta	Barbary Featherleg	en
2436353	Bradypus variegatus Schinz, 1825	Mammalia	brown-throated three-toed sloth	en
1423896	Platycnemis phasmovolans Hämäläinen, 2003	Insecta	Phantom Featherleg	en
1423875	Platycnemis latipes Rambur, 1842	Insecta	White Featherleg	en
1423891	Platycnemis acutipennis Selys, 1841	Insecta	Orange Featherleg	en
1423878	Platycnemis dealbata Selys, 1850	Insecta	Ivory Featherleg	en
1423852	Platycnemis kervillei (Martin, 1909)	Insecta	Kerville's Featherleg	en
1423859	Platycnemis pennipes (Pallas, 1771)	Insecta	Blue Featherleg	en
2239310	Aplysina fulva (Pallas, 1766)	Demospongiae	Scattered Pore Rope Sponge	en
2239295	Aplysina cavernicola (Vacelet, 1959)	Demospongiae	yellow cave-sponge	en
9770947	Aplysina lacunosa (Lamarck, 1814)	Demospongiae	convoluted barrel sponge	en
2239271	Aplysina archeri (Higgin, 1875)	Demospongiae	Stove-pipe Sponge	en
2239334	Aplysina aerophoba (Nardo, 1833)	Demospongiae	aureate sponge	en
2239328	Aplysina cauliformis (Carter, 1882)	Demospongiae	Branching Candle Sponge	en
2239280	Aplysina fistularis (Pallas, 1766)	Demospongiae	candle sponge	en
1427569	Diphlebia euphoeoides Tillyard, 1907	Insecta	Tropical Rockmaster	en
1427572	Diphlebia nymphoides Tillyard, 1912	Insecta	Arrowhead Rockmaster	en
1427576	Diphlebia coerulescens Tillyard, 1913	Insecta	Sapphire Rockmaster	en
1427577	Diphlebia hybridoides Tillyard, 1912	Insecta	Giant Rockmaster	en
1427573	Diphlebia lestoides (Selys, 1853)	Insecta	Whitewater Rockmaster	en
1421758	Elattoneura nigra Kimmins, 1938	Insecta	Black Threadtail	en
1421755	Elattoneura tsiamae Aguesse, 1966	Insecta	Rusty Threadtail	en
7582664	Elattoneura aurifex Dijkstra & Mézière, 2015	Insecta	Goldsmith Threadtail	en
2002115	Bolshecapnia missiona Baumann & Potter, 2007	Insecta	Mission Snowfly	en
1421733	Elattoneura lliba Legrand, 1985	Insecta	Eastern Stream Threadtail	en
1421730	Elattoneura morini Legrand, 1985	Insecta	Mealy Threadtail	en
2493742	Oreostruthus fuliginosus (De Vis, 1897)	Aves	Mountain Firetail	en
1421754	Elattoneura vrijdaghi Fraser, 1954	Insecta	Ochre Threadtail	en
7605804	Elattoneura tarbotonorum Dijkstra, 2015	Insecta	Stout Threadtail	en
1421753	Elattoneura girardi Legrand, 1980	Insecta	Western Red Threadtail	en
1421717	Elattoneura acuta Kimmins, 1938	Insecta	Eastern Red Threadtail	en
11377428	Elattoneura lindleyi Legrand, 1980	Insecta	Dusky Threadtail	en
10714609	Elattoneura mayombensis Legrand, 1985	Insecta	Blackfronted Threadtail	en
8417638	Elattoneura lapidaria Dijkstra & Bjelke, 2015	Insecta	Rock Threadtail	en
1421721	Elattoneura dorsalis Kimmins, 1938	Insecta	Yellow-fronted Threadtail	en
1421711	Elattoneura oculata (Kirby, 1894)	Insecta	Two-spotted Threadtail	en
10994584	Elattoneura perisi (Compte Sart, 1964)	Insecta	Guinea Threadtail	en
1421729	Elattoneura caesia (Hagen, 1860)	Insecta	Jungle Threadtail	en
11012123	Elattoneura villiersi (Fraser, 1948)	Insecta	White-fronted Threadtail	en
10660033	Elattoneura vittata (Selys, 1886)	Insecta	Orange-fronted Threadtail	en
1421722	Elattoneura frenulata (Hagen, 1860)	Insecta	Sooty Threadtail	en
1421737	Elattoneura glauca (Burmeister, 1860)	Insecta	Common Threadtail	en
1421724	Elattoneura leucostigma (Fraser, 1933)	Insecta	Smoky-winged Threadtail	en
1421736	Elattoneura tenax (Hagen, 1860)	Insecta	Red-striped Threadtail	en
1421713	Elattoneura centralis (Hagen, 1860)	Insecta	Dark-glittering Threadtail	en
7340480	Sporaeginthus subflavus	Aves	Zebra Waxbill	en
6086967	Sporaeginthus formosus	Aves	Green Avadavat	en
5791034	Phricotelphusa sirindhorn Naiyanetr, 1989	Malacostraca	Panda Crab	en
1421597	Prodasineura autumnalis (Fraser, 1922)	Insecta	Black Threadtail	en
1421586	Prodasineura sita (Kirby, 1893)	Insecta	Stripe-headed Threadtail	en
5231422	Erythrura hyperythra (Reichenbach, 1862)	Aves	Tawny-breasted Parrotfinch	en
5231420	Erythrura tricolor (Vieillot, 1817)	Aves	Tricolored Parrotfinch	en
5231418	Erythrura cyaneovirens (Peale, 1848)	Aves	Red-headed Parrotfinch	en
5231419	Erythrura papuana Hartert, 1900	Aves	Papuan Parrotfinch	en
5231415	Erythrura kleinschmidti (Finsch, 1878)	Aves	Pink-billed Parrotfinch	en
5231411	Erythrura pealii Hartlaub, 1852	Aves	Fiji Parrotfinch	en
5231421	Erythrura coloria Ripley & Rabor, 1961	Aves	Red-eared Parrotfinch	en
5231416	Erythrura prasina (Sparrman, 1788)	Aves	Pin-tailed Parrotfinch	en
5231417	Erythrura regia (P.L.Sclater, 1881)	Aves	Royal Parrotfinch	en
2493649	Heteromunia pectoralis (Gould, 1841)	Aves	Pictorella Munia	en
5231413	Erythrura viridifacies Hachisuka & Delacour, 1937	Aves	Green-faced Parrotfinch	en
5231414	Erythrura trichroa (Kittlitz, 1833)	Aves	Blue-faced Parrotfinch	en
5231412	Erythrura psittacea (Gmelin, 1789)	Aves	Red-throated Parrotfinch	en
5789080	Erythrura gouldiae (Gould, 1844)	Aves	Gouldian Finch	en
2493646	Hypargos niveoguttatus (W.Peters, 1868)	Aves	Peters's Twinspot	en
2493647	Hypargos margaritatus (Strickland, 1844)	Aves	Pink-throated Twinspot	en
5972619	Oziotelphusa ceylonensis (Fernando, 1960)	Malacostraca	Ceylon paddy field crab	en
2493687	Lagonosticta rubricata (Lichtenstein, 1823)	Aves	African Firefinch	en
2493688	Lagonosticta sanguinodorsalis Payne, 1998	Aves	Rock Firefinch	en
2493686	Lagonosticta nitidula Hartlaub, 1886	Aves	Brown Firefinch	en
2493708	Amadina erythrocephala (Linnaeus, 1758)	Aves	Red-headed Finch	en
2493684	Lagonosticta rufopicta (Fraser, 1843)	Aves	Bar-breasted Firefinch	en
2493682	Lagonosticta larvata (Rüppell, 1840)	Aves	Black-faced Firefinch	en
2493681	Lagonosticta virata Bates, 1932	Aves	Mali Firefinch	en
2493683	Lagonosticta rhodopareia (Heuglin, 1868)	Aves	Jameson's Firefinch	en
8415136	Lagonosticta nigricollis Heuglin, 1863	Aves	Grey Firefinch	en
2493678	Lagonosticta landanae Sharpe, 1890	Aves	Pale-billed Firefinch	en
2493680	Lagonosticta senegala (Linnaeus, 1766)	Aves	Red-billed Firefinch	en
2493679	Lagonosticta rara (Antinori, 1864)	Aves	Black-bellied Firefinch	en
2493685	Lagonosticta umbrinodorsalis Reichenow, 1910	Aves	Reichenow's Firefinch	en
2493707	Amadina fasciata (Gmelin, 1789)	Aves	Cut-throat	en
5227222	Cordylus beraduccii Broadley & Branch, 2002	Squamata	Maasai Girdled Lizard	en
5227235	Cordylus oelofseni Mouton & Van Wyk, 1990	Squamata	Oelofsen's Girdled Lizard	en
5227196	Cordylus cloetei Mouton & Van Wyk, 1994	Squamata	Cloete's Girdled Lizard	en
5227262	Cordylus nyikae Broadley & Mouton, 2000	Squamata	Nyika Girdled Lizard	en
5227263	Cordylus minor Fitzsimons, 1943	Squamata	Dwarf Girdled Lizard	en
5227205	Cordylus aridus Mouton & Van Wyk, 1994	Squamata	Dwarf Karoo Girdled Lizard	en
8190579	Cordylus marunguensis Greenbaum, Stanley, Kusamba, Moninga, Goldberg & Bursey, 2012	Squamata	Marungu Girdled Lizard	en
5227216	Cordylus meculae Branch, Rödel & Marais, 2005	Squamata	Mecula Girdled Lizard	en
5227194	Cordylus niger Cuvier, 1829	Squamata	Black Girdled Lizard	en
1673441	Desmometopa varipalpis Malloch, 1927	Insecta	Milichiid fly	en
5227260	Cordylus imkeae Mouton & Van Wyk, 1994	Squamata	Rooiberg Girdled Lizard	en
10759683	Cordylus phonolithos Marques, Ceríaco, Stanley, Bandeira, Agarwal & Bauer, 2019	Squamata	N’Dolondolo Girdled Lizard	en
1673454	Desmometopa tarsalis Loew, 1866	Insecta	Fly	en
5227217	Cordylus mclachlani Mouton, 1986	Squamata	McLachlan's Girdled Lizard	en
1673418	Desmometopa leptometopoides Sabrosky, 1983	Insecta	Fly	en
1673402	Desmometopa singaporensis Kertész, 1899	Insecta	Milichiid fly	en
1673423	Desmometopa inaurata Lamb, 1914	Insecta	Milichiid fly	en
8216411	Cordylus machadoi Laurent, 1964	Squamata	Kaokoveld Girdled Lizard	en
8083789	Cordylus namakuiyus Stanley, Ceríaco, Bandeira, Valerio, Bates & Branch, 2016	Squamata	Kaokoveld Girdled Lizard	en
5227207	Cordylus vittifer (Reichenow, 1887)	Squamata	Common Girdled Lizard	en
5227200	Cordylus jonesii (Boulenger, 1891)	Squamata	Jones' Girdled Lizard	en
5227198	Cordylus rhodesianus (Hewitt, 1933)	Squamata	Zimbabwean Girdled Lizard	en
5227203	Cordylus tropidosternum (Cope, 1869)	Squamata	Tropical Girdled Lizard	en
5227233	Cordylus macropholis (Boulenger, 1910)	Squamata	Large-scaled Girdled Lizard	en
5227229	Cordylus cordylus (Linnaeus, 1758)	Squamata	Cape Girdled Lizard	en
5227226	Cordylus ukingensis (Loveridge, 1932)	Squamata	Ukinga Girdled Lizard	en
5227227	Cordylus angolensis (Bocage, 1895)	Squamata	Angolan Girdled Lizard	en
5227239	Cordylus rivae (Boulenger, 1896)	Squamata	Ethiopian Girdled Lizard	en
7536957	Ouroborus cataphractus (Boie, 1828)	Squamata	Armadillo Girdled Lizard	en
5220021	Orca brevirostris Owen, 1866	Mammalia	Irrawaddy dolphin	en
4351855	Phocaena brevirostris Owen, 1866	Mammalia	Irrawaddy dolphin	en
5722779	Orcella brevirostris Anderson, 1871	Mammalia	Irrawaddy dolphin	en
2470935	Chamaesaura tenuior Günther, 1895	Squamata	Cape Snake Lizard	en
2140628	Oonops tenebus Chickering, 1970	Arachnida	goblin spiders	en
9156388	Chamaesaura anguina Linnaeus, 1758	Squamata	Cape Snake Lizard	en
2470946	Chamaesaura miopropus Boulenger, 1895	Squamata	Zambian Grass-lizard	en
2470940	Chamaesaura aenea (Fitzinger, 1843)	Squamata	Coppery Grass Lizard	en
2470944	Chamaesaura macrolepis (Cope, 1862)	Squamata	Large-scaled Grass Lizard	en
1423746	Stenocnemis pachystigma (Selys, 1886)	Insecta	Tricklejack	en
5180465	Clathrina coriacea (Montagu, 1814)	Calcarea	white clathrina	en
5180530	Clathrina cancellata (Verrill, 1873)	Calcarea	lattice calcareous sponge	en
5180507	Clathrina clathrus (Schmidt, 1864)	Calcarea	yellow Clathrina	en
10299163	Copera nyansana (Förster, 1916)	Insecta	Eastern Featherleg	en
10055091	Copera sikassoensis (Martin, 1912)	Insecta	Little Featherleg	en
11072038	Copera congolensis (Martin, 1912)	Insecta	Congo Featherleg	en
1423824	Mesocnemis tisi Lempert, 1992	Insecta	Liberian Riverjack	en
1423821	Mesocnemis singularis Karsch, 1891	Insecta	Common Riverjack	en
2493723	Uraeginthus bengalus (Linnaeus, 1766)	Aves	Red-cheeked Cordonbleu	en
4845823	Uraeginthus granatinus (Linnaeus, 1766)	Aves	Violet-eared Waxbill	en
1630462	Pyrgota undata Wiedemann, 1830	Insecta	Waved Light Fly	en
2429958	Amietia lubrica (Pickersgill, 2007)	Amphibia	River Frog	en
4408464	Procellaria bulwerii Jardine & Selby, 1828	Aves	Bulwer's petrel	en
7506891	Namazonurus lawrenci (Fitzsimons, 1939)	Squamata	Lawrence's Girdled Lizard	en
7816539	Namazonurus namaquensis (Methuen & Hewitt, 1914)	Squamata	Namaqua Girdled Lizard	en
8211179	Namazonurus pustulatus (Peters, 1862)	Squamata	Herero Girdled Lizard	en
7890717	Namazonurus peersi (Hewitt, 1932)	Squamata	Peers' Girdled Lizard	en
8320424	Namazonurus campbelli (Fitzsimons, 1938)	Squamata	Campbell’s Girdled Lizard	en
5231429	Nesocharis shelleyi Alexander, 1903	Aves	Shelley's Oliveback	en
5231428	Nesocharis ansorgei (Hartert, 1899)	Aves	White-collared Oliveback	en
5231427	Nesocharis capistrata (Hartlaub, 1861)	Aves	Gray-headed Oliveback	en
6161389	Diadophis punctatus edwardsii (Merrem, 1820)	Squamata	Northern Ring-Necked Snake	en
6540517	Pygochelidon cyanoleuca peruviana Chapman, 1922	Aves	Blue-and-white Swallow (peruviana)	en
2239256	Aiolochroia crassa (Hyatt, 1875)	Demospongiae	blue bleeder	en
8288127	Ninurta coeruleopunctatus (Hewitt & Methuen, 1913)	Squamata	Blue-spotted Girdled Lizard	en
2493631	Lonchura spectabilis (P.L.Sclater, 1879)	Aves	Hooded Munia	en
2493612	Lonchura monticola (De Vis, 1897)	Aves	Alpine Munia	en
2493602	Lonchura nevermanni Stresemann, 1934	Aves	Gray-crowned Munia	en
2493611	Lonchura hunsteini (Finsch, 1886)	Aves	Mottled Munia	en
2493606	Lonchura stygia Stresemann, 1934	Aves	Black Munia	en
2493603	Lonchura caniceps (Salvadori, 1876)	Aves	Gray-headed Munia	en
2493630	Lonchura flaviprymna (Gould, 1845)	Aves	Yellow-rumped Munia	en
2493620	Lonchura teerinki Rand, 1940	Aves	Black-breasted Munia	en
2493619	Lonchura fuscans (Cassin, 1852)	Aves	Dusky Munia	en
2493625	Lonchura montana Junge, 1939	Aves	Snow Mountain Munia	en
2493616	Lonchura quinticolor (Vieillot, 1807)	Aves	Five-colored Munia	en
2493617	Lonchura forbesi (P.L.Sclater, 1879)	Aves	New Ireland Munia	en
5789081	Lonchura nana	Aves	Madagascar Munia	en
2493597	Lonchura leucogastra (Blyth, 1846)	Aves	White-bellied Munia	en
2493604	Lonchura pallida (Wallace, 1864)	Aves	Pale-headed Munia	en
2493622	Lonchura leucogastroides (Moore, 1858)	Aves	Javan Munia	en
2493600	Lonchura molucca (Linnaeus, 1766)	Aves	Black-faced Munia	en
2493610	Lonchura melaena (P.L.Sclater, 1880)	Aves	Bismarck Munia	en
2493605	Lonchura ferruginosa (Sparrman, 1789)	Aves	White-capped Munia	en
2493608	Lonchura kelaarti (Jerdon, 1863)	Aves	Black-throated Munia	en
2493595	Lonchura grandis (Sharpe, 1882)	Aves	Grand Munia	en
2493607	Lonchura tristissima (Wallace, 1865)	Aves	Streak-headed Munia	en
6095082	Lonchura fuscata (Vieillot, 1807)	Aves	Timor Sparrow	en
2493599	Lonchura maja (Linnaeus, 1766)	Aves	White-headed Munia	en
2493609	Lonchura leucosticta (Albertis & Salvadori, 1879)	Aves	White-spotted Mannikin	en
2493613	Lonchura bicolor (Fraser, 1843)	Aves	Black-and-white Mannikin	en
2493594	Lonchura fringilloides (Lafresnaye, 1835)	Aves	Magpie Mannikin	en
2493614	Lonchura nigriceps (Cassin, 1852)	Aves	Red-backed Mannikin	en
2493615	Lonchura castaneothorax (Gould, 1837)	Aves	Chestnut-breasted Munia	en
2493598	Lonchura punctulata (Linnaeus, 1758)	Aves	Scaly-breasted Munia	en
2493626	Lonchura malacca (Linnaeus, 1766)	Aves	Tricolored Munia	en
2493596	Lonchura vana (Hartert, 1930)	Aves	Gray-banded Munia	en
2493618	Lonchura striata (Linnaeus, 1766)	Aves	White-rumped Munia	en
2493624	Lonchura cucullata (Swainson, 1837)	Aves	Bronze mannikin	en
4845776	Lonchura oryzivora (Linnaeus, 1758)	Aves	Java Sparrow	en
2493623	Lonchura atricapilla (Vieillot, 1807)	Aves	Chestnut Munia	en
5231426	Emblema pictum Gould, 1842	Aves	Painted Firetail	en
2289166	Sepiola birostrata Sasaki, 1918	Cephalopoda	Butterfly Bobtail Squid	en
2429950	Amietia umbraculata (Bush, 1952)	Amphibia	Maluti River Frog	en
2493701	Euschistospiza cinereovinacea (Sousa, 1889)	Aves	Dusky Twinspot	en
2493700	Euschistospiza dybowskii (Oustalet, 1892)	Aves	Dybowski's Twinspot	en
6540515	Pygochelidon cyanoleuca patagonica (d'Orbigny & Lafresnaye, 1837)	Aves	Blue-and-white Swallow (patagonica)	en
2493658	Estrilda poliopareia Reichenow, 1902	Aves	Anambra Waxbill	en
10758623	Estrilda coerulescens (Vieillot, 1817)	Aves	Lavender Waxbill	en
2493656	Estrilda kandti Reichenow, 1902	Aves	Kandt's Waxbill	en
2493653	Estrilda ochrogaster Salvadori, 1897	Aves	Abyssinian Waxbill	en
2493662	Estrilda troglodytes (Lichtenstein, 1823)	Aves	Black-rumped Waxbill	en
2493659	Estrilda rufibarba (Cabanis, 1851)	Aves	Arabian Waxbill	en
2493652	Estrilda nigriloris Chapin, 1928	Aves	Black-lored Waxbill	en
2493665	Estrilda nonnula Hartlaub, 1883	Aves	Black-crowned Waxbill	en
2493654	Estrilda rhodopyga Sundevall, 1850	Aves	Crimson-rumped Waxbill	en
2493668	Estrilda thomensis Sousa, 1888	Aves	Cinderella Waxbill	en
9592933	Estrilda paludicola Heuglin, 1863	Aves	Fawn-breasted Waxbill	en
2493655	Estrilda atricapilla J.Verreaux & E.Verreaux, 1851	Aves	Black-headed Waxbill	en
11232568	Calliptilus stepheni (North, 1908)	Aves	Stephen's lorikeet	en
2493651	Estrilda erythronotos (Vieillot, 1817)	Aves	Black-faced Waxbill	en
2493669	Estrilda melpoda (Vieillot, 1817)	Aves	Orange-cheeked Waxbill	en
2493660	Estrilda astrild (Linnaeus, 1758)	Aves	Common Waxbill	en
2493663	Estrilda charmosyna (Reichenow, 1881)	Aves	Black-cheeked Waxbill	en
2493661	Estrilda caerulescens (Vieillot, 1817)	Aves	Lavender Waxbill	en
2493666	Estrilda perreini (Vieillot, 1817)	Aves	Black-tailed Waxbill	en
5227169	Platysaurus torquatus Peters, 1879	Squamata	Collared Flat Lizard	en
5227176	Platysaurus ocellatus Broadley, 1962	Squamata	Chimanimani Flat Lizard	en
5227180	Platysaurus orientalis Fitzsimons, 1941	Squamata	Sekhukune Flat Lizard	en
5227140	Platysaurus guttatus Smith, 1849	Squamata	Dwarf Flat Lizard	en
5227141	Platysaurus intermedius Matschie, 1891	Squamata	Common Flat Lizard	en
5227162	Platysaurus monotropis Jacobsen, 1994	Squamata	Orange-throated Flat Lizard	en
5227174	Platysaurus minor Fitzsimons, 1930	Squamata	Waterberg Flat Lizard	en
5227173	Platysaurus lebomboensis Jacobsen, 1994	Squamata	Lebombo Flat Lizard	en
5227159	Platysaurus maculatus Broadley, 1965	Squamata	Spotted Flat Lizard	en
8549387	Platysaurus attenboroughi Whiting, Branch, Pepper & Keogh, 2015	Squamata	Attenborough’s Flat Lizard	en
5227171	Platysaurus broadleyi Branch & Whiting, 1997	Squamata	Augrabies Flat Lizard	en
5227177	Platysaurus relictus Broadley, 1976	Squamata	Soutpansberg Flat Lizard	en
5227179	Platysaurus mitchelli Loveridge, 1953	Squamata	Mitchell's Flat Lizard	en
1423620	Metacnemis valida Hagen, 1863	Insecta	Kubusi Featherlegs	en
5227178	Platysaurus capensis Smith, 1844	Squamata	Namaqua Flat Lizard	en
5227163	Platysaurus pungweensis Broadley, 1959	Squamata	Pungwe Flat Lizard	en
5227172	Platysaurus imperator Broadley, 1962	Squamata	Emperor Flat Lizard	en
5129508	Hamadryas julitta (Fruhstorfer, 1914)	Insecta	Yucatán Cracker	en
2493671	Lemuresthes nana (Pucheran, 1845)	Aves	Madagascan Mannikin	en
7340741	Nigrita fusconotus Fraser, 1843	Aves	White-breasted Nigrita	en
7340751	Nigrita canicapillus (Strickland, 1841)	Aves	Gray-headed Nigrita	en
2493674	Nigrita luteifrons J.Verreaux & E.Verreaux, 1851	Aves	Pale-fronted Nigrita	en
2493675	Nigrita bicolor (Hartlaub, 1844)	Aves	Chestnut-breasted Nigrita	en
2433557	Bassariscus astutus (Lichtenstein, 1830)	Mammalia	Ring-tailed cat, Cacomistle	en
2433551	Bassariscus sumichrasti (Saussure, 1860)	Mammalia	cacomistle	en
5178032	Chelura terebrans Philippi, 1839	Malacostraca	wood-boring amphipod	en
2117386	Anoplodactylus lentus Wilson, 1878	Pycnogonida	lentil sea spider	en
2117294	Anoplodactylus marshallensis Child, 1982	Pycnogonida	Sea spider	en
2117379	Anoplodactylus californicus Hall, 1912	Pycnogonida	Sea spider	en
2117304	Anoplodactylus arescus du Bois-Reymond Marcus, 1959	Pycnogonida	Sea spider	en
2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Pycnogonida	Sea spider	en
2117326	Anoplodactylus erectus Cole, 1904	Pycnogonida	Sea spider	en
9490730	Anoplodactylus digitatus (Böhm, 1879)	Pycnogonida	Sea spider	en
8103995	Hemicordylus nebulosus (Mouton & Van Wyk, 1995)	Squamata	Dwarf Crag Lizard	en
8227720	Hemicordylus capensis (Smith, 1838)	Squamata	Graceful Crag Lizard	en
1423912	Allocnemis mitwabae Pinhey, 1961	Insecta	Katanga Yellowwing	en
1423913	Allocnemis leucosticta Selys, 1863	Insecta	Goldtail	en
10718311	Allocnemis maccleeryi (Pinhey, 1969)	Insecta	Ntchisi Yellowwing	en
10677011	Allocnemis contraria (Schmidt, 1951)	Insecta	Red-backed Yellowwing	en
10755575	Allocnemis subnodalis (Selys, 1886)	Insecta	Blue Yellowwing	en
9895960	Allocnemis cyanura (Förster, 1909)	Insecta	Blue-tipped Yellowwing	en
10826888	Allocnemis interrupta (Legrand, 1984)	Insecta	Gabon Yellowwing	en
10688648	Allocnemis elongata (Hagen, 1863)	Insecta	Orange Yellowwing	en
8810904	Spesbona angusta (Selys, 1863)	Insecta	Ceres Featherlegs	en
10148149	Allocnemis nigripes (Selys, 1886)	Insecta	Rainbow Yellowwing	en
10854291	Allocnemis pauli (Longfield, 1936)	Insecta	Orange-tipped Threadtail	en
10743939	Allocnemis marshalli (Ris, 1921)	Insecta	Blue-shouldered Threadtail	en
10785463	Allocnemis flavipennis (Selys, 1863)	Insecta	Dark Yellowwing	en
2495121	Hypositta corallirostris (A.Newton, 1863)	Aves	Nuthatch Vanga	en
5217251	Rhacophorus cyanopunctatus Manthey & Steiof, 1998	Amphibia	Blue-spotted Tree Frog	en
4267283	Galago zanzibaricus Matschie, 1893	Mammalia	Zanzibar Bushbaby	en
9525279	Paragalago zanzibaricus zanzibaricus	Mammalia	Zanzibar Bushbaby	en
9333853	Paragalago zanzibaricus udzungwensis (Honess, 1997)	Mammalia	Tanzania Coast Dwarf Galago	en
6528504	Lamychaena hians (Gmelin, 1791)	Bivalvia	Atlantic Chimney Clam	en
2495126	Artamella viridis (Statius Muller, 1776)	Aves	White-headed Vanga	en
2420762	Odontaspis noronhai (Maul, 1955)	Elasmobranchii	Bigeye sand shark	en
2420764	Odontaspis ferox (Risso, 1810)	Elasmobranchii	Bigeye sandtiger	en
2495118	Xenopirostris xenopirostris (Lafresnaye, 1850)	Aves	Lafresnaye's Vanga	en
2495119	Xenopirostris polleni (Schlegel, 1868)	Aves	Pollen's Vanga	en
2495117	Xenopirostris damii Schlegel, 1865	Aves	Van Dam's Vanga	en
2495107	Tylas eduardi Hartlaub, 1862	Aves	Tylas Vanga	en
8909022	Haaniella macroptera Hennemann, Conle, Brock & Seow-Choen, 2016	Insecta	Long-winged Haaniella	en
